"ItemCode","Packing","BarCode","SPrice","Qty"
"14622","Pc","1212731","1590","1"
"14623","Pc","1212741","990","1"
"7508","POUCH","1139881","1270","1"
"14627","Pc","1212781","980","1"
"14624","Box","1212751","1190","1"
"14625","Pc","1212761","1080","1"
"14626","Pc","1212771","1030","1"
"2459","Box","1072951","430","1"
"6086","Box","1124371","1090","1"
"6140","Box","1124951","1630","1"
"6526","Pc","1129211","660","1"
"14628","Box","1212791","890","1"
"2656","Pc","26561","410","1"
"4299","Pc","1100831","1730","1"
"4813","Pc","48131","410","1"
"6923","Box","1133471","3480","1"
"2660","Box","1075421","3240","1"
"14636","Pc","1212871","545","1"
"240","Pc","8961014249248","70","1"
"14637","Pc","1212881","365","1"
"14638","Pc","1212891","395","1"
"14639","Pc","1212901","225","1"
"14640","Pc","1212911","185","1"
"14641","Pc","1212921","380","1"
"14642","Pc","1212931","345","1"
"14643","Pc","1212941","290","1"
"14644","Pc","1212951","185","1"
"14645","BUNDLE","6297001018187","1430","1"
"14646","Pkt","841165116751","160","1"
"14647","Pc","8992741960816","120","1"
"14647","Pc","8992741956208","120","1"
"14647","Pc","8992741902922","120","1"
"14648","Pc","8992741904315","150","1"
"14650","BOTTLE","8961100503285","1520","1"
"14651","Pc","1213021","215","1"
"14652","Pc","1213031","325","1"
"14040","TIN","717273600256","330","1"
"14653","Pc","1213041","25","1"
"14654","Pkt","1213051","160","1"
"10922","JAR","8200090900002","125","1"
"14655","Pc","6009679060999","95","1"
"14656","TIN","3994433886317","130","1"
"14657","TIN","3321643002853","130","1"
"14658","TIN","7131702291830","130","1"
"14660","Pc","8964002893195","60","1"
"14660","Pc","8964002893188","60","1"
"10943","POUCH","8961008217499","2500","1"
"14666","POUCH","8961008217994","1160","1"
"14668","Pc","8001841474199","580","1"
"14669","Pc","8001841474274","580","1"
"14670","Pc","8001841473253","290","1"
"14671","Pc","8001841473376","290","1"
"14674","Pkt","815096003435","250","1"
"14676","Pc","2657258639209","85","1"
"14677","Pc","453962572847","60","1"
"14678","Pc","5676339243378","85","1"
"14679","Pc","5676339287723","75","1"
"14680","Pc","5676339722279","85","1"
"14681","Pc","5676339242678","75","1"
"14682","Pc","5676339726765","85","1"
"14683","Pc","5676339486775","85","1"
"14684","Pc","5676339725720","85","1"
"14685","Pc","453962575923","60","1"
"14686","Pc","2272635527438","85","1"
"14687","TIN","1860074023607","90","1"
"9467","Pc","1160942","130","1"
"210","Pc","8886950072135","15","1"
"7633","Pc","8886950072173","50","1"
"14688","BOTTLE","8886950085319","445","1"
"14689","Pc","8886950051390","610","1"
"14691","Pc","8961014242133","275","1"
"14692","BOTTLE","855434012934","165","1"
"14693","Pc","1213441","990","1"
"2471","Pc","1073091","340","1"
"5071","Pc","1111721","2460","1"
"14694","Pc","1213451","535","1"
"4297","Pc","1100811","2130","1"
"14695","Pc","1213461","220","1"
"14696","Pc","1213471","725","1"
"14697","Pc","1213481","1370","1"
"14698","TIN","705632492888","175","1"
"14699","JAR","59032823","1590","1"
"14700","JAR","8428916059691","1475","1"
"14701","JAR","8428916059899","1475","1"
"10843","Pc","8964000798928","70","1"
"14577","Pc","5021156120195","580","1"
"13824","Pc","8682257128441","600","1"
"13824","Pc","8682560992913","600","1"
"13824","Pc","8682560995150","600","1"
"13824","Pc","8682560992111","600","1"
"13824","Pc","8682257127666","600","1"
"13824","Pc","8682257127420","600","1"
"13824","Pc","8682560991176","600","1"
"13824","Pc","8682257128809","600","1"
"13824","Pc","8682257128465","600","1"
"13824","Pc","8682257128304","600","1"
"13824","Pc","8682257126683","600","1"
"13824","Pc","8682257126645","600","1"
"13824","Pc","8682560990599","600","1"
"13824","Pc","8682257129233","600","1"
"1573","Pc","44391","5400","1"
"5225","Pc","1113961","3100","1"
"1246","Pc","8886467010040","1160","1"
"1246","Pc","8886467010026","1160","1"
"1246","Pc","8886467010057","1160","1"
"14702","TIN","1860104051723","100","1"
"8695","Pc","8694587568880","670","1"
"5020","Pc","3574661184203","925","1"
"14710","Pc","89601426","600","1"
"14711","POUCH","8961101232726","1240","1"
"14712","POUCH","8961101232740","1240","1"
"14713","Pc","8961101233150","150","1"
"14716","Pc","8901088167949","1130","1"
"14717","POUCH","7702018069286","1920","1"
"14425","Pc","8717185384314","1320","1"
"14426","Pc","8717185384321","1320","1"
"14427","Pc","8717185384338","1320","1"
"14428","Pc","8717185381528","1280","1"
"14429","Pc","8717185381504","1280","1"
"14430","Pc","8717185389975","1280","1"
"14431","Pc","8717185381481","1320","1"
"14432","Pc","8717185381498","1280","1"
"14433","Pc","8717185381535","1280","1"
"14434","Pc","8717185383560","1280","1"
"14435","Pc","8717185383508","1280","1"
"14436","Pc","8717185381719","1280","1"
"14437","Pc","8717185386059","1280","1"
"14438","Pc","8717185381726","1280","1"
"14439","Pc","8717185381733","1280","1"
"14440","Pc","8719281111986","1280","1"
"14441","Pc","8717185381696","1280","1"
"14376","Pc","8717185381672","1280","1"
"14377","Pc","8717185381832","1280","1"
"14378","Pc","8718734854128","1280","1"
"14379","Pc","8717185386042","1280","1"
"14380","Pc","8719281993643","1280","1"
"14381","Pc","8717185381825","1280","1"
"14382","Pc","8717185381818","1280","1"
"14383","Pc","8717185381320","1280","1"
"14384","Pc","8717185381276","1280","1"
"14385","Pc","8717185381795","1280","1"
"14386","Pc","8717185381771","1280","1"
"14387","Pc","8717185381849","1280","1"
"14388","Pc","8717185381856","1280","1"
"14389","Pc","8717185381870","1280","1"
"14390","Pc","8717185381863","1280","1"
"14391","Pc","8717185381245","1280","1"
"14392","Pc","8717185381252","1280","1"
"14393","Pc","8717185381269","1390","1"
"14394","Pc","8717185381627","1280","1"
"14395","Pc","8717185381610","1280","1"
"14396","Pc","8717185389982","1280","1"
"14397","Pc","8717185383577","1280","1"
"14398","Pc","8717185381597","1280","1"
"14399","Pc","8717185381580","1280","1"
"14400","Pc","8719281993629","1280","1"
"14401","Pc","8717185381634","1280","1"
"14402","Pc","8719281111221","1280","1"
"14403","Pc","8717185383478","1280","1"
"14404","Pc","8719281111962","1280","1"
"14405","Pc","8717185389968","1280","1"
"14406","Pc","8717185381412","1280","1"
"14407","Pc","8717185381405","1280","1"
"14408","Pc","8717185381436","1280","1"
"14409","Pc","8717185381375","1280","1"
"14410","Pc","8718734854081","1280","1"
"14411","Pc","8717185381382","1280","1"
"14412","Pc","8717185383553","1280","1"
"14413","Pc","8717185381429","1280","1"
"14414","Pc","8717185381290","1280","1"
"14415","Pc","8717185381344","1280","1"
"14416","Pc","8717185381351","1280","1"
"14417","Pc","8718734856832","1280","1"
"14418","Pc","8717185383461","1280","1"
"14419","Pc","8717185381313","1280","1"
"14420","Pc","8717185381337","1280","1"
"14421","Pc","8717185389951","1280","1"
"14422","Pc","8717185381306","1280","1"
"14423","Pc","8717185381467","1280","1"
"14424","Pc","8717185381511","1280","1"
"14443","Pkt","8964000769515","1320","1"
"14444","Pc","8886950051383","400","1"
"14445","Pc","8886950050225","180","1"
"2435","POUCH","8886950011790","610","1"
"14446","BUNDLE","8886950034201","395","1"
"14447","Pc","8964002113453","125","1"
"14366","Box","8964000811795","590","1"
"14451","Pc","8719281111658","1280","1"
"14452","Pc","8718734854067","1280","1"
"14453","Pc","8717185382006","1650","1"
"14454","Pc","8717185380545","1650","1"
"14455","Pc","8717185381283","1280","1"
"14456","Pc","8717185381368","1280","1"
"14457","Pc","8717185381443","1280","1"
"14458","Pc","8717185381474","1280","1"
"14459","Pc","8717185383485","1280","1"
"14460","Pc","8717185381566","1280","1"
"14461","Pc","8717185381603","1280","1"
"14462","Pc","6971343550825","140","1"
"14463","Pc","8964000750377","185","1"
"14464","Pc","8964001353393","60","1"
"14465","Box","1211161","810","1"
"14466","Pc","1211171","290","1"
"2393","Pc","1071421","190","1"
"2389","Pc","1071381","170","1"
"14467","Pc","1211181","370","1"
"2378","Pc","1071261","60","1"
"5991","Pc","1123261","550","1"
"3668","Pc","1092611","1425","1"
"14468","Pc","1211191","120","1"
"2868","Pc","1078731","110","1"
"14470","Pc","1211211","430","1"
"14471","Pc","1211221","435","1"
"14472","Pkt","1211231","340","1"
"14473","Box","1211241","1080","1"
"14474","Box","1211251","1280","1"
"14475","Pc","1211261","195","1"
"14476","Pc","1211271","490","1"
"14477","Pc","1211281","390","1"
"14478","Pc","1211291","180","1"
"14479","Pc","1211301","220","1"
"14480","Pkt","1211311","130","1"
"14481","Pc","1211321","290","1"
"14482","Pc","1211331","295","1"
"14483","Pc","1211341","165","1"
"14484","Pc","1211351","95","1"
"2959","Bag","","600","1"
"2960","Bag","","300","1"
"14487","Pc","8964000152935","320","1"
"14486","Pc","144861","320","1"
"14485","Pkt","144851","170","1"
"14490","Pkt","6972518490144","470","1"
"4617","Pc","1105251","220","1"
"14491","Pkt","1211421","450","1"
"14493","Pc","1211441","70","1"
"14494","Pc","1211451","730","1"
"14495","Pc","1211461","220","1"
"4618","Pc","1105261","1040","1"
"14496","Pkt","1211471","360","1"
"8180","Pc","1147301","185","1"
"8181","Pc","1147311","260","1"
"8182","Pc","1147321","330","1"
"14497","Pkt","1211481","160","1"
"14498","Pkt","1211491","430","1"
"14500","Pc","1211511","180","1"
"14499","Pc","1211501","390","1"
"14501","Pc","1211521","60","1"
"14502","Pc","1211531","70","1"
"14503","Pc","1211541","50","1"
"14504","Pc","1211551","520","1"
"14505","Pc","1211561","190","1"
"4174","Pc","1099361","130","1"
"14506","Pc","1211571","60","1"
"3331","Pc","1087501","145","1"
"6372","Pkt","1127461","190","1"
"14507","Pc","8966000029859","50","1"
"14508","TIN","8964000961995","580","1"
"14510","POUCH","8961100023714","110","1"
"14510","POUCH","8961100023639","110","1"
"14510","POUCH","8961100023752","110","1"
"14509","Pc","8961100023707","280","1"
"14509","Pc","8961100023745","280","1"
"14509","Pc","8961100023622","280","1"
"14511","Box","8964003593223","310","1"
"292","Box","8964002756063","315","1"
"13734","Pc","8964002862191","10","1"
"7914","Pc","1144491","290","1"
"11509","Pc","7308521679600","350","1"
"14512","Pkt","8888882200235","850","1"
"9477","Pkt","36391646","100","1"
"634","POUCH","8964002619108","520","1"
"14514","Pc","182039000654","180","1"
"14518","Pc","182039000036","280","1"
"14519","Pc","182039000012","290","1"
"14520","Pc","182039000043","290","1"
"14521","Pc","182039000005","280","1"
"14522","Pc","8961100091256","230","1"
"14523","Pc","8961100095049","170","1"
"14524","Pkt","6926641005058","140","1"
"10202","Pc","070221008703","340","1"
"14525","Pkt","7702018465644","2660","1"
"14526","Pc","6281031260210","245","1"
"14527","Pc","8888115000212","880","1"
"14528","Pc","8888115000168","290","1"
"14529","Pc","6281006483521","450","1"
"14529","Pc","6281006483286","450","1"
"14529","Pc","6281006483606","450","1"
"14529","Pc","6281006483248","450","1"
"14530","Pkt","8961014031232","195","1"
"11120","POUCH","6936363906106","2490","1"
"14532","Pc","1211831","270","1"
"14533","Pc","1211841","315","1"
"14534","Pc","1211852","515","1"
"14535","Pc","1211861","625","1"
"14541","Pc","6972181040257","525","1"
"14541","Pc","1211922","525","1"
"14540","Pc","6955770800470","265","1"
"14540","Pc","1211912","265","1"
"14539","Pc","6954944981083","445","1"
"14539","Pc","1211902","445","1"
"14538","Pc","6954944981120","630","1"
"14538","Pc","1211892","630","1"
"14537","Pc","6954944980307","395","1"
"14537","Pc","1211882","395","1"
"14536","Pc","6941634795020","395","1"
"14536","Pc","1211872","395","1"
"10769","Pc","6970516120247","540","1"
"10130","Pc","705632492840","270","1"
"14542","Pkt","8964000115961","150","1"
"14543","Pc","1211941","450","1"
"14545","Pkt","8964001048138","1070","1"
"14546","Pkt","8964001048145","1120","1"
"14547","Pkt","8964001048152","1170","1"
"9555","Pkt","1161822","470","1"
"9554","Pkt","1161812","2400","1"
"9548","Pkt","1161752","680","1"
"9544","Pkt","1161712","470","1"
"9545","Pkt","1161722","940","1"
"9546","Pkt","1161732","2350","1"
"9562","Pkt","1161892","130","1"
"9579","Pkt","1162062","120","1"
"14548","Pc","8964002474585","290","1"
"14548","Pc","8964002474592","290","1"
"9552","Pkt","1161792","480","1"
"9553","Pkt","1161802","960","1"
"9567","Pkt","1161942","550","1"
"9565","Pkt","1161922","120","1"
"11495","CTN","","2200","24"
"14549","Pc","8964000024263","440","1"
"14095","Pc","8961102061356","590","1"
"14095","Pc","8961102060199","590","1"
"14553","Pc","8801073113312","550","1"
"14554","Pc","8801073113893","550","1"
"14555","Pc","8801073113428","550","1"
"14556","Pc","8801073113947","550","1"
"14274","CTN","","2280","24"
"14557","Pc","1212081","170","1"
"14559","SACHET","3610340654961","190","1"
"14560","SACHET","3610340654954","190","1"
"14561","BOTTLE","8006540314159","460","1"
"14562","BOTTLE","8006540314180","780","1"
"13032","Pc","89601372","250","1"
"333","Pc","3574669908115","490","1"
"13061","Pc","4792081014750","540","1"
"2752","Pc","1076701","975","1"
"14563","BOTTLE","8714800027878","230","1"
"14563","BOTTLE","8714800019927","230","1"
"14563","BOTTLE","8714800003384","230","1"
"14563","BOTTLE","8714800019897","230","1"
"14564","Pc","1212151","150","1"
"10395","Pkt","6970928030400","270","1"
"218","POUCH","8886950013367","50","1"
"9466","Pkt","36391394","180","1"
"13724","Pc","6294015124736","770","1"
"14306","Pc","5060340394363","790","1"
"1937","Pc","3326240027407","2650","1"
"1569","Pc","44291","170","1"
"4243","Pc","1100131","50","1"
"14568","Pc","1212191","390","1"
"14569","Pc","1212201","230","1"
"14570","Pc","8961101372279","90","1"
"972","Pc","8901248303323","580","1"
"14572","Pc","8964000750780","495","1"
"14574","Pc","","30","1"
"12326","Pc","6261149092637","60","1"
"14575","Pc","8962596633593","15","1"
"14576","Pc","8961102901904","15","1"
"14577","Pc","5021156120683","580","1"
"6166","PATTA","6930662099798","230","1"
"4139","Box","1099011","1680","1"
"14578","Pc","1212291","290","1"
"3117","Pc","1083671","460","1"
"14579","Pc","3600542065016","340","1"
"2695","Pc","107578","90","1"
"14582","Pc","5013965705069","50","1"
"14585","Pc","8924237361432","140","1"
"14586","Pc","8924237361463","240","1"
"14587","Pc","423735142904","250","1"
"14588","Pc","8924237361418","150","1"
"14589","Pc","8924237361449","250","1"
"14590","Pc","8924237482236","470","1"
"14591","Pkt","1212421","260","1"
"14602","Pc","9000866652215","510","1"
"14601","Pc","9000866652338","510","1"
"14600","Pc","9000866652222","480","1"
"14599","Pc","9000866652444","510","1"
"14598","Pc","9932106547480","480","1"
"14597","Pc","9932106547459","480","1"
"14593","Pc","9000554411247","220","1"
"14594","Pc","9932106500023","550","1"
"14595","Pc","9932106500025","440","1"
"14596","Pc","9932106500024","440","1"
"14605","Pc","9932106547787","480","1"
"14604","Pc","9000866652666","480","1"
"14603","Pc","9000866652567","480","1"
"14606","Pc","9077001188137","480","1"
"14607","Pc","9932106547688","480","1"
"14608","Pc","3744633647252","370","1"
"124","Box","8964002756124","310","1"
"14610","Pc","614514249031","7600","1"
"14610","Pc","614514249048","7600","1"
"14611","POUCH","6682011939032","180","1"
"14612","Box","1212631","150","1"
"14613","Pc","1212641","445","1"
"14614","Pc","1212651","365","1"
"14615","Pc","1212661","395","1"
"4782","Pc","1107181","3200","1"
"3335","Pc","1087541","410","1"
"6567","Pc","1129631","660","1"
"14629","Box","1212801","2780","1"
"5072","Box","1111731","1920","1"
"2639","Box","1075151","5430","1"
"4812","Pc","1107691","620","1"
"14630","Pc","1212811","640","1"
"14631","Box","1212821","3430","1"
"2469","Box","1073071","2230","1"
"3508","Box","1090451","1940","1"
"7025","Pc","1134541","375","1"
"4766","Pkt","1107021","140","1"
"14632","Pc","1212831","370","1"
"14633","Pc","1212841","245","1"
"14634","Pc","1212851","380","1"
"14635","Pc","1212861","425","1"
"9517","Pkt","36399932","340","1"
"9507","Pkt","36391387","90","1"
"14663","Pkt","8964000053249","420","1"
"14664","JAR","4902806001983","225","1"
"12068","Pc","8901030684135","330","1"
"13724","Pc","6294015124729","770","1"
"13724","Pc","6294015124705","770","1"
"13724","Pc","6294015124712","770","1"
"14703","Pc","6023256789622","1380","1"
"14704","Pc","614514228029","5350","1"
"14704","Pc","614514228012","5350","1"
"11523","Pc","8964001753131","50","1"
"14706","Pc","010181040528","1900","1"
"14707","Pc","010181044762","1150","1"
"14708","Pc","010181080012","1170","1"
"14709","Pc","147091","90","1"
"1977","Pc","1060341","330","1"
"14718","Pc","1213691","220","1"
"14719","Pkt","1213701","125","1"
"14720","Pc","1213711","310","1"
"14721","Pkt","1213721","375","1"
"14722","Pc","1213731","480","1"
"14723","Pc","1213741","550","1"
"14815","Pc","1213751","620","1"
"14816","Pc","1213761","520","1"
"14817","Pc","1213771","580","1"
"14818","Pc","1213781","660","1"
"6942","Pc","1133681","190","1"
"14819","Pc","1213791","480","1"
"14820","Pc","1213801","630","1"
"14821","Pc","1213811","1380","1"
"14822","Pc","1213821","530","1"
"14823","Pc","1213831","240","1"
"14824","Pc","1213841","280","1"
"14825","Pkt","1213851","90","1"
"3645","Pc","1092381","930","1"
"14827","Box","8964000981450","110","1"
"14828","Pc","6291069706437","700","1"
"14829","Pc","8964002492183","180","1"
"14830","Pc","8964002492145","175","1"
"8801","Pc","8961014237368","180","1"
"9512","Pkt","36399888","380","1"
"14871","Pc","8964000153840","70","1"
"14872","POUCH","6970910261201","280","1"
"4902","Pc","42124276","220","1"
"13780","Pc","6291107676067","390","1"
"11091","Pc","6945313710113","160","1"
"11091","Pc","6934985787868","160","1"
"14876","BOTTLE","8961100503933","2100","1"
"14833","Pc","8961101783853","590","1"
"14833","Pc","8961101783860","590","1"
"14833","Pc","8961101783877","590","1"
"14833","Pc","8961101783846","590","1"
"14833","Pc","8961101783839","590","1"
"14833","Pc","8961101783822","590","1"
"14160","Pc","8992952925192","60","1"
"14834","Pc","8001841170954","690","1"
"14834","Pc","8001841171555","690","1"
"7888","BOTTLE","8001090877192","970","1"
"7888","BOTTLE","8001090328328","970","1"
"2944","BOTTLE","3574661248301","690","1"
"9723","Pc","8710447276570","770","1"
"14835","Pc","3600523232536","1380","1"
"14835","Pc","3600523232550","1380","1"
"14835","Pc","3600523232529","1380","1"
"14835","Pc","3600523232635","1380","1"
"14835","Pc","3600523232543","1380","1"
"14835","Pc","3600523434602","1380","1"
"14836","Pc","8717163762004","830","1"
"14836","Pc","8717163762011","830","1"
"10206","Box","6910289547414","320","1"
"15067","Pc","8961101232764","630","1"
"192","BOTTLE","8961101233204","810","1"
"5516","BOTTLE","8961101233235","590","1"
"2228","BOTTLE","8961101233259","490","1"
"15068","Pc","6009679061996","30","1"
"13417","Pc","9647457910042","210","1"
"1075","Pc","4657223649996","90","1"
"12712","Pc","8961100022878","190","1"
"15072","Pc","8961100091225","315","1"
"15073","BOTTLE","4607006676435","265","1"
"15074","BOTTLE","4607006676459","265","1"
"15075","BOTTLE","4607006676473","265","1"
"15076","Pc","8964003062125","2280","1"
"15077","Pkt","8964003062101","2280","1"
"15098","Pc","6224009614264","1320","1"
"15100","Pc","6921340900567","200","1"
"15100","Pc","6291004110251","200","1"
"15100","Pc","6921340907016","200","1"
"15101","Pc","717273600010","845","1"
"15102","Pc","717273501911","920","1"
"15103","Pc","717273600294","745","1"
"15104","Pc","717273600300","745","1"
"15105","POUCH","829274454186","950","1"
"15106","Pc","8850201709019","450","1"
"14907","Pc","8908001158558","790","1"
"14908","Pc","8904238300098","2350","1"
"14909","Pc","8904238300104","2350","1"
"14910","Pc","8903387099990","290","1"
"14910","Pc","8903387099976","290","1"
"14910","Pc","8903387099969","290","1"
"14910","Pc","8903387099945","290","1"
"2615","Pc","1074901","80","1"
"4608","Pc","1105091","120","1"
"7165","Pc","1136071","120","1"
"14911","Box","8964002797073","70","1"
"13049","Pkt","7702018489831","1480","1"
"12284","Pc","4015400675273","1610","1"
"12285","Pc","4015400675303","1610","1"
"14912","BOTTLE","8964000543108","320","1"
"14914","JAR","8961014248999","245","1"
"15098","Pc","6130793007000","1320","1"
"5","500g","1222","150","0.5"
"8078","Pc","8961100022564","140","1"
"3580","POUCH","8964000821145","280","1"
"14920","Box","8990057985660","1150","1"
"14921","PATTA","149211","70","1"
"14922","Pc","8964000153208","330","1"
"15115","Pkt","8964000115220","120","1"
"14923","Pkt","8964000115596","230","1"
"15116","Pkt","8964000537428","320","1"
"239","Pc","8961014249286","99","1"
"898","Pc","8961014249279","125","1"
"6624","Pc","4005900517920","1490","1"
"6626","JAR","4005900087782","1190","1"
"10202","Pc","070221008765","340","1"
"15120","POUCH","8992741941303","470","1"
"14647","Pc","8992741900188","120","1"
"15121","BOTTLE","6003770002674","1260","1"
"15122","Pc","7614500010013","940","1"
"15123","POUCH","4014400922707","1090","1"
"15126","JAR","08000500364611","1080","1"
"15127","POUCH","034000140619","2150","1"
"15128","JAR","043000953556","1080","1"
"15128","JAR","043000953549","1080","1"
"15128","JAR","043000953501","1080","1"
"15128","JAR","043000953525","1080","1"
"5360","Pc","1115701","180","1"
"5361","Pc","1115711","260","1"
"5362","Pc","1115721","320","1"
"9127","Pc","1157321","485","1"
"2395","Pc","1071441","470","1"
"6708","Pc","1131161","190","1"
"2644","Pc","1075241","85","1"
"2645","Pc","1075251","100","1"
"2646","Pc","1075261","120","1"
"15129","Pc","1216131","220","1"
"15130","Pc","1216141","160","1"
"10396","Pkt","6971123983874","190","1"
"14836","Pc","8717163762035","830","1"
"14836","Pc","8717163762028","830","1"
"2949","BOTTLE","8901030736445","740","1"
"2949","BOTTLE","8901030736469","740","1"
"2949","BOTTLE","8901030736452","740","1"
"9338","Pc","4005900308740","820","1"
"9338","Pc","4005808196531","820","1"
"9338","Pc","4005900736550","820","1"
"9338","Pc","4005900593443","820","1"
"9338","Pc","4005900257062","820","1"
"9338","Pc","4005808123834","820","1"
"9338","Pc","4005900517777","820","1"
"6660","BOTTLE","8712561680509","960","1"
"6660","BOTTLE","8710908182198","960","1"
"6660","BOTTLE","8711700934022","960","1"
"6660","BOTTLE","8710908695346","960","1"
"2794","Pc","0695240104931","70","1"
"8785","Pc","1153711","380","1"
"14837","Pc","1214051","170","1"
"12541","POUCH","8006540318959","230","1"
"11110","Pc","8006540319055","290","1"
"14838","Pkt","8001841729602","2180","1"
"14839","Pkt","8001090697707","3650","1"
"10826","Pc","0331078600237","520","1"
"10829","Pc","331078600177","590","1"
"14841","Pc","8025337010319","1160","1"
"14846","Pc","8025337128847","1160","1"
"14845","Pc","8025337009603","1160","1"
"14844","Pc","8025337128861","1160","1"
"14843","Pc","8025337128830","1160","1"
"14842","Pc","8025337128854","1160","1"
"14847","TIN","9556390958281","530","1"
"3158","Box","0745125960050","230","1"
"3248","Box","1085821","230","1"
"2790","Pc","0736211116765","35","1"
"4778","POUCH","1107141","100","1"
"14848","JAR","647356754388","360","1"
"14371","Pc","8999999540654","295","1"
"14877","Pc","8999777010553","910","1"
"14878","Pc","5414666003292","950","1"
"14879","Pc","6291012871175","950","1"
"12018","Box","5060453454657","570","1"
"14880","Pc","6971764151618","160","1"
"14880","Pc","6971764151557","160","1"
"14881","Pkt","1214231","1150","1"
"14882","Pc","6294015112139","565","1"
"14882","Pc","6294015112160","565","1"
"14884","Pc","6971764151427","180","1"
"14886","Pkt","8964002574742","280","1"
"14885","Pkt","8964002574766","215","1"
"14997","Box","8964000598047","115","1"
"14998","Pc","badge","50","1"
"14998","Pc","1214302","50","1"
"10918","POUCH","9501034690904","165","1"
"14999","Box","8990057985639","2140","1"
"15000","Box","8990057985646","1150","1"
"14851","Pc","6970195430088","290","1"
"1564","Box","8964000798652","1440","12"
"14853","Pkt","1214371","190","1"
"14852","Pkt","1214361","260","1"
"2474","Pc","1073121","150","1"
"14855","Pc","1214391","285","1"
"9521","Pkt","36391349","140","1"
"452","Pc","8961100040155","210","1"
"452","Pc","8961100041114","210","1"
"14856","Pc","8961014249255","125","1"
"10473","Box","6926856846521","1250","72"
"9550","Pkt","1161772","360","1"
"14607","Pc","9932106547589","480","1"
"14857","Pc","9231594036408","170","1"
"6441","Pc","9254621113347","180","1"
"14858","JAR","6924832251208","260","1"
"14859","Pc","8964000901298","190","1"
"14863","Pc","8964000900291","240","1"
"14862","Pc","8964000901243","190","1"
"14861","Pc","8964000900338","170","1"
"14860","Pc","8964000901199","190","1"
"14864","Pc","8992741955119","40","1"
"14865","Box","8964000941119","235","1"
"14866","Pkt","6291100602100","190","1"
"14867","Box","8964002528035","310","1"
"14868","Pkt","8964000043271","290","1"
"15004","Pc","8966000029781","190","1"
"15005","Pc","8966000029804","40","1"
"15006","TIN","8961008217321","130","1"
"15007","TIN","8961008235622","150","1"
"939","POUCH","8961008217604","735","1"
"15008","Pc","8964001764403","620","1"
"15009","Pc","8886950041018","150","1"
"15010","Pc","8886950041025","150","1"
"15011","Pc","8886950041056","150","1"
"15012","Pc","8886950093284","150","1"
"15013","Pc","6291003231582","120","1"
"15014","Pc","5904277118640","1160","1"
"15015","Pc","8886300007060","880","1"
"15019","Pc","8964002906062","40","1"
"15020","Pc","8964002906055","40","1"
"15021","Pc","8964002906086","40","1"
"15022","Pc","8964002906109","40","1"
"15016","Pc","8964002906079","50","1"
"15017","Pc","8964002906123","50","1"
"15018","Pc","8964002906130","50","1"
"9823","Pc","614514060230","730","1"
"13896","Pc","8964002648498","660","1"
"13896","Pc","8964002648443","660","1"
"13896","Pc","8964002648429","660","1"
"13896","Pc","8964002648481","660","1"
"13896","Pc","8964002648474","660","1"
"13896","Pc","8964002648467","660","1"
"15023","Pc","6281056175704","2260","1"
"4291","POUCH","8997212800356","320","1"
"15050","Pkt","1215011","230","1"
"14880","Pc","6971764151670","160","1"
"15051","Pc","6971764151984","160","1"
"15052","Pc","6930469051883","170","1"
"1416","BOTTLE","3610340655425","890","1"
"15053","Pkt","8011780000922","195","1"
"15054","Pkt","8011780001530","410","1"
"15055","POUCH","8011780041123","390","1"
"15056","Pkt","8011780000786","410","1"
"12799","Pc","6931078920126","430","1"
"12800","Pc","6931078920034","650","1"
"15059","Pc","6931078920041","945","1"
"12692","Box","8801062322862","2000","20"
"11716","Pkt","1156790100860","70","1"
"11716","Pkt","1156790100884","70","1"
"12862","Pc","6947070060623","580","1"
"15060","Pc","6931078931603","190","1"
"15061","Pc","6931078931061","1150","1"
"15062","Pc","6931078931047","1340","1"
"15063","Box","8964000537091","180","10"
"15063","Pc","1215142","20","1"
"13824","Pc","8682560992975","600","1"
"13824","Pc","8682560990650","600","1"
"13824","Pc","8682560991190","600","1"
"13824","Pc","8682560990995","600","1"
"15065","Pc","8681655727041","500","1"
"15080","POUCH","6290410020048","315","1"
"15081","JAR","4009041108108","2300","1"
"15082","POUCH","6290410140098","520","1"
"10201","Pc","9555192507628","230","1"
"10181","POUCH","9556173180014","185","1"
"10181","POUCH","9556173480428","185","1"
"15081","JAR","4009041108139","2300","1"
"356","Pc","8991111101422","770","1"
"356","Pc","8991111109138","770","1"
"15083","Pc","8901030720659","290","1"
"15084","Pc","4210201409830","3730","1"
"15088","JAR","8964000716786","280","1"
"15097","JAR","3474636482474","6900","1"
"15108","JAR","3474636730803","6900","1"
"15109","BOTTLE","3474636481910","5850","1"
"15110","BOTTLE","3474636868360","2840","1"
"15112","JAR","3474636730964","4950","1"
"15203","POUCH","3570037726435","150","1"
"15204","POUCH","8964000456873","180","1"
"14927","Pc","8993417115257","430","1"
"14810","POUCH","671866117401","20","1"
"15205","POUCH","3570170726439","180","1"
"15208","Box","8964002758241","310","1"
"15209","Box","8964002755608","310","1"
"15113","JAR","1256790200345","240","1"
"400","BOTTLE","745178891547","320","1"
"15114","Pc","5789214687997","50","1"
"14906","Pkt","815096003442","250","1"
"10396","Pkt","6971123983768","190","1"
"10396","Pkt","6949832800270","190","1"
"10396","Pkt","6971123983461","190","1"
"10396","Pkt","6949832800188","190","1"
"10396","Pkt","6971123983867","190","1"
"15210","Pkt","1216151","220","1"
